ID_Orcamento;Data;AnoMes;Ano;Mes;ID_Conta;ID_CentroCusto;Valor_Orcado
416;2025-03-01;202503;2025;3;4.06.001;CC4001;395200.0
417;2025-03-01;202503;2025;3;5.01.001;CC3001;884000.0
418;2025-03-01;202503;2025;3;5.02.001;CC3001;707200.0
419;2025-03-01;202503;2025;3;5.03.001;CC3001;197600.0
420;2025-03-01;202503;2025;3;6.01.001;CC3001;2184000.0
421;2025-04-01;202504;2025;4;1.01.001;CC4001;39312000.0
422;2025-04-01;202504;2025;4;1.01.002;CC4001;13572000.0
423;2025-04-01;202504;2025;4;1.01.003;CC4001;3556800.0
424;2025-04-01;202504;2025;4;1.02.001;CC4001;1123200.0
425;2025-04-01;202504;2025;4;2.01.001;CC3001;572000.0
426;2025-04-01;202504;2025;4;2.02.001;CC4001;332800.0
427;2025-04-01;202504;2025;4;3.01.001;CC1001;59644000.0
428;2025-04-01;202504;2025;4;3.02.001;CC1002;4617600.0
429;2025-04-01;202504;2025;4;3.02.001;CC1003;4617600.0
430;2025-04-01;202504;2025;4;3.03.001;CC1002;1250600.0
431;2025-04-01;202504;2025;4;3.03.001;CC1003;1250600.0
432;2025-04-01;202504;2025;4;3.03.001;CC1005;1250600.0
433;2025-04-01;202504;2025;4;3.04.001;CC1004;2789800.0
434;2025-04-01;202504;2025;4;3.05.001;CC1005;1885520.0
435;2025-04-01;202504;2025;4;3.06.001;CC1002;1202500.0
436;2025-04-01;202504;2025;4;3.06.001;CC1003;1202500.0
437;2025-04-01;202504;2025;4;4.01.001;CC2001;4713800.0
438;2025-04-01;202504;2025;4;4.01.002;CC2001;1827800.0
439;2025-04-01;202504;2025;4;4.02.001;CC2002;676000.0
440;2025-04-01;202504;2025;4;4.03.001;CC3001;1196000.0
441;2025-04-01;202504;2025;4;4.04.001;CC3002;468000.0
442;2025-04-01;202504;2025;4;4.05.001;CC1001;145600.0
443;2025-04-01;202504;2025;4;4.05.001;CC3001;145600.0
444;2025-04-01;202504;2025;4;4.06.001;CC4001;395200.0
445;2025-04-01;202504;2025;4;5.01.001;CC3001;884000.0
446;2025-04-01;202504;2025;4;5.02.001;CC3001;707200.0
447;2025-04-01;202504;2025;4;5.03.001;CC3001;197600.0
448;2025-04-01;202504;2025;4;6.01.001;CC3001;2184000.0
449;2025-05-01;202505;2025;5;1.01.001;CC4001;56784000.0
450;2025-05-01;202505;2025;5;1.01.002;CC4001;19604000.0
451;2025-05-01;202505;2025;5;1.01.003;CC4001;5137600.0
452;2025-05-01;202505;2025;5;1.02.001;CC4001;1622400.0
453;2025-05-01;202505;2025;5;2.01.001;CC3001;572000.0
454;2025-05-01;202505;2025;5;2.02.001;CC4001;332800.0
455;2025-05-01;202505;2025;5;3.01.001;CC1001;56420000.0
456;2025-05-01;202505;2025;5;3.02.001;CC1002;4368000.0
457;2025-05-01;202505;2025;5;3.02.001;CC1003;4368000.0
458;2025-05-01;202505;2025;5;3.03.001;CC1002;1183000.0
459;2025-05-01;202505;2025;5;3.03.001;CC1003;1183000.0
460;2025-05-01;202505;2025;5;3.03.001;CC1005;1183000.0
461;2025-05-01;202505;2025;5;3.04.001;CC1004;2639000.0
462;2025-05-01;202505;2025;5;3.05.001;CC1005;1783600.0
463;2025-05-01;202505;2025;5;3.06.001;CC1002;1137500.0
464;2025-05-01;202505;2025;5;3.06.001;CC1003;1137500.0
465;2025-05-01;202505;2025;5;4.01.001;CC2001;4459000.0
466;2025-05-01;202505;2025;5;4.01.002;CC2001;1729000.0
467;2025-05-01;202505;2025;5;4.02.001;CC2002;676000.0
468;2025-05-01;202505;2025;5;4.03.001;CC3001;1196000.0
469;2025-05-01;202505;2025;5;4.04.001;CC3002;468000.0
470;2025-05-01;202505;2025;5;4.05.001;CC1001;145600.0
471;2025-05-01;202505;2025;5;4.05.001;CC3001;145600.0
472;2025-05-01;202505;2025;5;4.06.001;CC4001;395200.0
473;2025-05-01;202505;2025;5;5.01.001;CC3001;884000.0
474;2025-05-01;202505;2025;5;5.02.001;CC3001;707200.0
475;2025-05-01;202505;2025;5;5.03.001;CC3001;197600.0
476;2025-05-01;202505;2025;5;6.01.001;CC3001;2184000.0
477;2025-06-01;202506;2025;6;1.01.001;CC4001;67704000.0
478;2025-06-01;202506;2025;6;1.01.002;CC4001;23374000.0
479;2025-06-01;202506;2025;6;1.01.003;CC4001;6125600.0
480;2025-06-01;202506;2025;6;1.02.001;CC4001;1934400.0
481;2025-06-01;202506;2025;6;2.01.001;CC3001;572000.0
482;2025-06-01;202506;2025;6;2.02.001;CC4001;332800.0
483;2025-06-01;202506;2025;6;3.01.001;CC1001;53196000.0
484;2025-06-01;202506;2025;6;3.02.001;CC1002;4118400.0
485;2025-06-01;202506;2025;6;3.02.001;CC1003;4118400.0
486;2025-06-01;202506;2025;6;3.03.001;CC1002;1115400.0
487;2025-06-01;202506;2025;6;3.03.001;CC1003;1115400.0
488;2025-06-01;202506;2025;6;3.03.001;CC1005;1115400.0
489;2025-06-01;202506;2025;6;3.04.001;CC1004;2488200.0
490;2025-06-01;202506;2025;6;3.05.001;CC1005;1681680.0
491;2025-06-01;202506;2025;6;3.06.001;CC1002;1072500.0
492;2025-06-01;202506;2025;6;3.06.001;CC1003;1072500.0
493;2025-06-01;202506;2025;6;4.01.001;CC2001;4204200.0
494;2025-06-01;202506;2025;6;4.01.002;CC2001;1630200.0
495;2025-06-01;202506;2025;6;4.02.001;CC2002;676000.0
496;2025-06-01;202506;2025;6;4.03.001;CC3001;1196000.0
497;2025-06-01;202506;2025;6;4.04.001;CC3002;468000.0
498;2025-06-01;202506;2025;6;4.05.001;CC1001;145600.0
499;2025-06-01;202506;2025;6;4.05.001;CC3001;145600.0
500;2025-06-01;202506;2025;6;4.06.001;CC4001;395200.0
501;2025-06-01;202506;2025;6;5.01.001;CC3001;884000.0
502;2025-06-01;202506;2025;6;5.02.001;CC3001;707200.0
503;2025-06-01;202506;2025;6;5.03.001;CC3001;197600.0
504;2025-06-01;202506;2025;6;6.01.001;CC3001;2184000.0
505;2025-07-01;202507;2025;7;1.01.001;CC4001;72072000.0
506;2025-07-01;202507;2025;7;1.01.002;CC4001;24882000.0
507;2025-07-01;202507;2025;7;1.01.003;CC4001;6520800.0
508;2025-07-01;202507;2025;7;1.02.001;CC4001;2059200.0
509;2025-07-01;202507;2025;7;2.01.001;CC3001;572000.0
510;2025-07-01;202507;2025;7;2.02.001;CC4001;332800.0
511;2025-07-01;202507;2025;7;3.01.001;CC1001;45136000.0
512;2025-07-01;202507;2025;7;3.02.001;CC1002;3494400.0
513;2025-07-01;202507;2025;7;3.02.001;CC1003;3494400.0
514;2025-07-01;202507;2025;7;3.03.001;CC1002;946400.0
515;2025-07-01;202507;2025;7;3.03.001;CC1003;946400.0
516;2025-07-01;202507;2025;7;3.03.001;CC1005;946400.0
517;2025-07-01;202507;2025;7;3.04.001;CC1004;2111200.0
518;2025-07-01;202507;2025;7;3.05.001;CC1005;1426880.0
519;2025-07-01;202507;2025;7;3.06.001;CC1002;910000.0
520;2025-07-01;202507;2025;7;3.06.001;CC1003;910000.0
521;2025-07-01;202507;2025;7;4.01.001;CC2001;3567200.0
522;2025-07-01;202507;2025;7;4.01.002;CC2001;1383200.0
523;2025-07-01;202507;2025;7;4.02.001;CC2002;676000.0
524;2025-07-01;202507;2025;7;4.03.001;CC3001;1196000.0
525;2025-07-01;202507;2025;7;4.04.001;CC3002;468000.0
526;2025-07-01;202507;2025;7;4.05.001;CC1001;145600.0
527;2025-07-01;202507;2025;7;4.05.001;CC3001;145600.0
528;2025-07-01;202507;2025;7;4.06.001;CC4001;395200.0
529;2025-07-01;202507;2025;7;5.01.001;CC3001;884000.0
530;2025-07-01;202507;2025;7;5.02.001;CC3001;707200.0
531;2025-07-01;202507;2025;7;5.03.001;CC3001;197600.0
532;2025-07-01;202507;2025;7;6.01.001;CC3001;2184000.0
533;2025-08-01;202508;2025;8;1.01.001;CC4001;69888000.0
534;2025-08-01;202508;2025;8;1.01.002;CC4001;24128000.0
535;2025-08-01;202508;2025;8;1.01.003;CC4001;6323200.0
536;2025-08-01;202508;2025;8;1.02.001;CC4001;1996800.0
537;2025-08-01;202508;2025;8;2.01.001;CC3001;572000.0
538;2025-08-01;202508;2025;8;2.02.001;CC4001;332800.0
539;2025-08-01;202508;2025;8;3.01.001;CC1001;30628000.0
540;2025-08-01;202508;2025;8;3.02.001;CC1002;2371200.0
541;2025-08-01;202508;2025;8;3.02.001;CC1003;2371200.0
542;2025-08-01;202508;2025;8;3.03.001;CC1002;642200.0
543;2025-08-01;202508;2025;8;3.03.001;CC1003;642200.0
544;2025-08-01;202508;2025;8;3.03.001;CC1005;642200.0
545;2025-08-01;202508;2025;8;3.04.001;CC1004;1432600.0
546;2025-08-01;202508;2025;8;3.05.001;CC1005;968240.0
547;2025-08-01;202508;2025;8;3.06.001;CC1002;617500.0
548;2025-08-01;202508;2025;8;3.06.001;CC1003;617500.0
549;2025-08-01;202508;2025;8;4.01.001;CC2001;2420600.0
550;2025-08-01;202508;2025;8;4.01.002;CC2001;938600.0
551;2025-08-01;202508;2025;8;4.02.001;CC2002;676000.0
552;2025-08-01;202508;2025;8;4.03.001;CC3001;1196000.0
553;2025-08-01;202508;2025;8;4.04.001;CC3002;468000.0
554;2025-08-01;202508;2025;8;4.05.001;CC1001;145600.0
555;2025-08-01;202508;2025;8;4.05.001;CC3001;145600.0
556;2025-08-01;202508;2025;8;4.06.001;CC4001;395200.0
557;2025-08-01;202508;2025;8;5.01.001;CC3001;884000.0
558;2025-08-01;202508;2025;8;5.02.001;CC3001;707200.0
559;2025-08-01;202508;2025;8;5.03.001;CC3001;197600.0
560;2025-08-01;202508;2025;8;6.01.001;CC3001;2184000.0
561;2025-09-01;202509;2025;9;1.01.001;CC4001;63336000.0
562;2025-09-01;202509;2025;9;1.01.002;CC4001;21866000.0
563;2025-09-01;202509;2025;9;1.01.003;CC4001;5730400.0
564;2025-09-01;202509;2025;9;1.02.001;CC4001;1809600.0
565;2025-09-01;202509;2025;9;2.01.001;CC3001;572000.0
566;2025-09-01;202509;2025;9;2.02.001;CC4001;332800.0
567;2025-09-01;202509;2025;9;3.01.001;CC1001;24180000.0
568;2025-09-01;202509;2025;9;3.02.001;CC1002;1872000.0
569;2025-09-01;202509;2025;9;3.02.001;CC1003;1872000.0
570;2025-09-01;202509;2025;9;3.03.001;CC1002;507000.0
571;2025-09-01;202509;2025;9;3.03.001;CC1003;507000.0
572;2025-09-01;202509;2025;9;3.03.001;CC1005;507000.0
573;2025-09-01;202509;2025;9;3.04.001;CC1004;1131000.0
574;2025-09-01;202509;2025;9;3.05.001;CC1005;764400.0
575;2025-09-01;202509;2025;9;3.06.001;CC1002;487500.0
576;2025-09-01;202509;2025;9;3.06.001;CC1003;487500.0
577;2025-09-01;202509;2025;9;4.01.001;CC2001;1911000.0
578;2025-09-01;202509;2025;9;4.01.002;CC2001;741000.0
579;2025-09-01;202509;2025;9;4.02.001;CC2002;676000.0
580;2025-09-01;202509;2025;9;4.03.001;CC3001;1196000.0
581;2025-09-01;202509;2025;9;4.04.001;CC3002;468000.0
582;2025-09-01;202509;2025;9;4.05.001;CC1001;145600.0
583;2025-09-01;202509;2025;9;4.05.001;CC3001;145600.0
584;2025-09-01;202509;2025;9;4.06.001;CC4001;395200.0
585;2025-09-01;202509;2025;9;5.01.001;CC3001;884000.0
586;2025-09-01;202509;2025;9;5.02.001;CC3001;707200.0
587;2025-09-01;202509;2025;9;5.03.001;CC3001;197600.0
588;2025-09-01;202509;2025;9;6.01.001;CC3001;2184000.0
589;2025-10-01;202510;2025;10;1.01.001;CC4001;54600000.0
590;2025-10-01;202510;2025;10;1.01.002;CC4001;18850000.0
591;2025-10-01;202510;2025;10;1.01.003;CC4001;4940000.0
592;2025-10-01;202510;2025;10;1.02.001;CC4001;1560000.0
593;2025-10-01;202510;2025;10;2.01.001;CC3001;572000.0
594;2025-10-01;202510;2025;10;2.02.001;CC4001;332800.0
595;2025-10-01;202510;2025;10;3.01.001;CC1001;16120000.0
596;2025-10-01;202510;2025;10;3.02.001;CC1002;1248000.0
597;2025-10-01;202510;2025;10;3.02.001;CC1003;1248000.0
598;2025-10-01;202510;2025;10;3.03.001;CC1002;338000.0
599;2025-10-01;202510;2025;10;3.03.001;CC1003;338000.0
600;2025-10-01;202510;2025;10;3.03.001;CC1005;338000.0
601;2025-10-01;202510;2025;10;3.04.001;CC1004;754000.0
602;2025-10-01;202510;2025;10;3.05.001;CC1005;509600.0
603;2025-10-01;202510;2025;10;3.06.001;CC1002;325000.0
604;2025-10-01;202510;2025;10;3.06.001;CC1003;325000.0
605;2025-10-01;202510;2025;10;4.01.001;CC2001;1274000.0
606;2025-10-01;202510;2025;10;4.01.002;CC2001;494000.0
607;2025-10-01;202510;2025;10;4.02.001;CC2002;676000.0
608;2025-10-01;202510;2025;10;4.03.001;CC3001;1196000.0
609;2025-10-01;202510;2025;10;4.04.001;CC3002;468000.0
610;2025-10-01;202510;2025;10;4.05.001;CC1001;145600.0
611;2025-10-01;202510;2025;10;4.05.001;CC3001;145600.0
612;2025-10-01;202510;2025;10;4.06.001;CC4001;395200.0
613;2025-10-01;202510;2025;10;5.01.001;CC3001;884000.0
614;2025-10-01;202510;2025;10;5.02.001;CC3001;707200.0
615;2025-10-01;202510;2025;10;5.03.001;CC3001;197600.0
616;2025-10-01;202510;2025;10;6.01.001;CC3001;2184000.0
617;2025-11-01;202511;2025;11;1.01.001;CC4001;41496000.0
618;2025-11-01;202511;2025;11;1.01.002;CC4001;14326000.0
619;2025-11-01;202511;2025;11;1.01.003;CC4001;3754400.0
620;2025-11-01;202511;2025;11;1.02.001;CC4001;1185600.0
621;2025-11-01;202511;2025;11;2.01.001;CC3001;572000.0
622;2025-11-01;202511;2025;11;2.02.001;CC4001;332800.0
623;2025-11-01;202511;2025;11;3.01.001;CC1001;12896000.0
624;2025-11-01;202511;2025;11;3.02.001;CC1002;998400.0
625;2025-11-01;202511;2025;11;3.02.001;CC1003;998400.0
626;2025-11-01;202511;2025;11;3.03.001;CC1002;270400.0
627;2025-11-01;202511;2025;11;3.03.001;CC1003;270400.0
628;2025-11-01;202511;2025;11;3.03.001;CC1005;270400.0
629;2025-11-01;202511;2025;11;3.04.001;CC1004;603200.0
630;2025-11-01;202511;2025;11;3.05.001;CC1005;407680.0
631;2025-11-01;202511;2025;11;3.06.001;CC1002;260000.0
632;2025-11-01;202511;2025;11;3.06.001;CC1003;260000.0
633;2025-11-01;202511;2025;11;4.01.001;CC2001;1019200.0
634;2025-11-01;202511;2025;11;4.01.002;CC2001;395200.0
635;2025-11-01;202511;2025;11;4.02.001;CC2002;676000.0
636;2025-11-01;202511;2025;11;4.03.001;CC3001;1196000.0
637;2025-11-01;202511;2025;11;4.04.001;CC3002;468000.0
638;2025-11-01;202511;2025;11;4.05.001;CC1001;145600.0
639;2025-11-01;202511;2025;11;4.05.001;CC3001;145600.0
640;2025-11-01;202511;2025;11;4.06.001;CC4001;395200.0
641;2025-11-01;202511;2025;11;5.01.001;CC3001;884000.0
642;2025-11-01;202511;2025;11;5.02.001;CC3001;707200.0
643;2025-11-01;202511;2025;11;5.03.001;CC3001;197600.0
644;2025-11-01;202511;2025;11;6.01.001;CC3001;2184000.0
645;2025-12-01;202512;2025;12;1.01.001;CC4001;28392000.0
646;2025-12-01;202512;2025;12;1.01.002;CC4001;9802000.0
647;2025-12-01;202512;2025;12;1.01.003;CC4001;2568800.0
648;2025-12-01;202512;2025;12;1.02.001;CC4001;811200.0
649;2025-12-01;202512;2025;12;2.01.001;CC3001;572000.0
650;2025-12-01;202512;2025;12;2.02.001;CC4001;332800.0
651;2025-12-01;202512;2025;12;3.01.001;CC1001;9672000.0
652;2025-12-01;202512;2025;12;3.02.001;CC1002;748800.0
653;2025-12-01;202512;2025;12;3.02.001;CC1003;748800.0
654;2025-12-01;202512;2025;12;3.03.001;CC1002;202800.0
655;2025-12-01;202512;2025;12;3.03.001;CC1003;202800.0
656;2025-12-01;202512;2025;12;3.03.001;CC1005;202800.0
657;2025-12-01;202512;2025;12;3.04.001;CC1004;452400.0
658;2025-12-01;202512;2025;12;3.05.001;CC1005;305760.0
659;2025-12-01;202512;2025;12;3.06.001;CC1002;195000.0
660;2025-12-01;202512;2025;12;3.06.001;CC1003;195000.0
661;2025-12-01;202512;2025;12;4.01.001;CC2001;764400.0
662;2025-12-01;202512;2025;12;4.01.002;CC2001;296400.0
663;2025-12-01;202512;2025;12;4.02.001;CC2002;676000.0
664;2025-12-01;202512;2025;12;4.03.001;CC3001;1196000.0
665;2025-12-01;202512;2025;12;4.04.001;CC3002;468000.0
666;2025-12-01;202512;2025;12;4.05.001;CC1001;145600.0
667;2025-12-01;202512;2025;12;4.05.001;CC3001;145600.0
668;2025-12-01;202512;2025;12;4.06.001;CC4001;395200.0
669;2025-12-01;202512;2025;12;5.01.001;CC3001;884000.0
670;2025-12-01;202512;2025;12;5.02.001;CC3001;707200.0
671;2025-12-01;202512;2025;12;5.03.001;CC3001;197600.0
672;2025-12-01;202512;2025;12;6.01.001;CC3001;2184000.0
673;2026-01-01;202601;2026;1;1.01.001;CC4001;20412000.0
674;2026-01-01;202601;2026;1;1.01.002;CC4001;7047000.0
675;2026-01-01;202601;2026;1;1.01.003;CC4001;1846800.0
676;2026-01-01;202601;2026;1;1.02.001;CC4001;583200.0
677;2026-01-01;202601;2026;1;2.01.001;CC3001;594000.0
678;2026-01-01;202601;2026;1;2.02.001;CC4001;345600.0
679;2026-01-01;202601;2026;1;3.01.001;CC1001;11718000.0
680;2026-01-01;202601;2026;1;3.02.001;CC1002;907200.0
681;2026-01-01;202601;2026;1;3.02.001;CC1003;907200.0
682;2026-01-01;202601;2026;1;3.03.001;CC1002;245700.0
683;2026-01-01;202601;2026;1;3.03.001;CC1003;245700.0
684;2026-01-01;202601;2026;1;3.03.001;CC1005;245700.0
685;2026-01-01;202601;2026;1;3.04.001;CC1004;548100.0
686;2026-01-01;202601;2026;1;3.05.001;CC1005;370440.0
687;2026-01-01;202601;2026;1;3.06.001;CC1002;236250.0
688;2026-01-01;202601;2026;1;3.06.001;CC1003;236250.0
689;2026-01-01;202601;2026;1;4.01.001;CC2001;926100.0
690;2026-01-01;202601;2026;1;4.01.002;CC2001;359100.0
691;2026-01-01;202601;2026;1;4.02.001;CC2002;702000.0
692;2026-01-01;202601;2026;1;4.03.001;CC3001;1242000.0
693;2026-01-01;202601;2026;1;4.04.001;CC3002;486000.0
694;2026-01-01;202601;2026;1;4.05.001;CC1001;151200.0
695;2026-01-01;202601;2026;1;4.05.001;CC3001;151200.0
696;2026-01-01;202601;2026;1;4.06.001;CC4001;410400.0
697;2026-01-01;202601;2026;1;5.01.001;CC3001;918000.0
698;2026-01-01;202601;2026;1;5.02.001;CC3001;734400.0
699;2026-01-01;202601;2026;1;5.03.001;CC3001;205200.0
700;2026-01-01;202601;2026;1;6.01.001;CC3001;2268000.0
701;2026-02-01;202602;2026;2;1.01.001;CC4001;24948000.0
702;2026-02-01;202602;2026;2;1.01.002;CC4001;8613000.0
703;2026-02-01;202602;2026;2;1.01.003;CC4001;2257200.0
704;2026-02-01;202602;2026;2;1.02.001;CC4001;712800.0
705;2026-02-01;202602;2026;2;2.01.001;CC3001;594000.0
706;2026-02-01;202602;2026;2;2.02.001;CC4001;345600.0
707;2026-02-01;202602;2026;2;3.01.001;CC1001;18414000.0
708;2026-02-01;202602;2026;2;3.02.001;CC1002;1425600.0
709;2026-02-01;202602;2026;2;3.02.001;CC1003;1425600.0
710;2026-02-01;202602;2026;2;3.03.001;CC1002;386100.0
711;2026-02-01;202602;2026;2;3.03.001;CC1003;386100.0
712;2026-02-01;202602;2026;2;3.03.001;CC1005;386100.0
713;2026-02-01;202602;2026;2;3.04.001;CC1004;861300.0
714;2026-02-01;202602;2026;2;3.05.001;CC1005;582120.0
715;2026-02-01;202602;2026;2;3.06.001;CC1002;371250.0
716;2026-02-01;202602;2026;2;3.06.001;CC1003;371250.0
717;2026-02-01;202602;2026;2;4.01.001;CC2001;1455300.0
718;2026-02-01;202602;2026;2;4.01.002;CC2001;564300.0
719;2026-02-01;202602;2026;2;4.02.001;CC2002;702000.0
720;2026-02-01;202602;2026;2;4.03.001;CC3001;1242000.0
721;2026-02-01;202602;2026;2;4.04.001;CC3002;486000.0
722;2026-02-01;202602;2026;2;4.05.001;CC1001;151200.0
723;2026-02-01;202602;2026;2;4.05.001;CC3001;151200.0
724;2026-02-01;202602;2026;2;4.06.001;CC4001;410400.0
725;2026-02-01;202602;2026;2;5.01.001;CC3001;918000.0
726;2026-02-01;202602;2026;2;5.02.001;CC3001;734400.0
727;2026-02-01;202602;2026;2;5.03.001;CC3001;205200.0
728;2026-02-01;202602;2026;2;6.01.001;CC3001;2268000.0
729;2026-03-01;202603;2026;3;1.01.001;CC4001;31752000.0
730;2026-03-01;202603;2026;3;1.01.002;CC4001;10962000.0
731;2026-03-01;202603;2026;3;1.01.003;CC4001;2872800.0
732;2026-03-01;202603;2026;3;1.02.001;CC4001;907200.0
733;2026-03-01;202603;2026;3;2.01.001;CC3001;594000.0
734;2026-03-01;202603;2026;3;2.02.001;CC4001;345600.0
735;2026-03-01;202603;2026;3;3.01.001;CC1001;51894000.0
736;2026-03-01;202603;2026;3;3.02.001;CC1002;4017600.0
737;2026-03-01;202603;2026;3;3.02.001;CC1003;4017600.0
738;2026-03-01;202603;2026;3;3.03.001;CC1002;1088100.0
739;2026-03-01;202603;2026;3;3.03.001;CC1003;1088100.0
740;2026-03-01;202603;2026;3;3.03.001;CC1005;1088100.0
741;2026-03-01;202603;2026;3;3.04.001;CC1004;2427300.0
742;2026-03-01;202603;2026;3;3.05.001;CC1005;1640520.0
743;2026-03-01;202603;2026;3;3.06.001;CC1002;1046250.0
744;2026-03-01;202603;2026;3;3.06.001;CC1003;1046250.0
745;2026-03-01;202603;2026;3;4.01.001;CC2001;4101300.0
746;2026-03-01;202603;2026;3;4.01.002;CC2001;1590300.0
747;2026-03-01;202603;2026;3;4.02.001;CC2002;702000.0
748;2026-03-01;202603;2026;3;4.03.001;CC3001;1242000.0
749;2026-03-01;202603;2026;3;4.04.001;CC3002;486000.0
750;2026-03-01;202603;2026;3;4.05.001;CC1001;151200.0
751;2026-03-01;202603;2026;3;4.05.001;CC3001;151200.0
752;2026-03-01;202603;2026;3;4.06.001;CC4001;410400.0
753;2026-03-01;202603;2026;3;5.01.001;CC3001;918000.0
754;2026-03-01;202603;2026;3;5.02.001;CC3001;734400.0
755;2026-03-01;202603;2026;3;5.03.001;CC3001;205200.0
756;2026-03-01;202603;2026;3;6.01.001;CC3001;2268000.0
757;2026-04-01;202604;2026;4;1.01.001;CC4001;40824000.0
758;2026-04-01;202604;2026;4;1.01.002;CC4001;14094000.0
759;2026-04-01;202604;2026;4;1.01.003;CC4001;3693600.0
760;2026-04-01;202604;2026;4;1.02.001;CC4001;1166400.0
761;2026-04-01;202604;2026;4;2.01.001;CC3001;594000.0
762;2026-04-01;202604;2026;4;2.02.001;CC4001;345600.0
763;2026-04-01;202604;2026;4;3.01.001;CC1001;61938000.0
764;2026-04-01;202604;2026;4;3.02.001;CC1002;4795200.0
765;2026-04-01;202604;2026;4;3.02.001;CC1003;4795200.0
766;2026-04-01;202604;2026;4;3.03.001;CC1002;1298700.0
767;2026-04-01;202604;2026;4;3.03.001;CC1003;1298700.0
768;2026-04-01;202604;2026;4;3.03.001;CC1005;1298700.0
769;2026-04-01;202604;2026;4;3.04.001;CC1004;2897100.0
770;2026-04-01;202604;2026;4;3.05.001;CC1005;1958040.0
771;2026-04-01;202604;2026;4;3.06.001;CC1002;1248750.0
772;2026-04-01;202604;2026;4;3.06.001;CC1003;1248750.0
773;2026-04-01;202604;2026;4;4.01.001;CC2001;4895100.0
774;2026-04-01;202604;2026;4;4.01.002;CC2001;1898100.0
775;2026-04-01;202604;2026;4;4.02.001;CC2002;702000.0
776;2026-04-01;202604;2026;4;4.03.001;CC3001;1242000.0
777;2026-04-01;202604;2026;4;4.04.001;CC3002;486000.0
778;2026-04-01;202604;2026;4;4.05.001;CC1001;151200.0
779;2026-04-01;202604;2026;4;4.05.001;CC3001;151200.0
780;2026-04-01;202604;2026;4;4.06.001;CC4001;410400.0
781;2026-04-01;202604;2026;4;5.01.001;CC3001;918000.0
782;2026-04-01;202604;2026;4;5.02.001;CC3001;734400.0
783;2026-04-01;202604;2026;4;5.03.001;CC3001;205200.0
784;2026-04-01;202604;2026;4;6.01.001;CC3001;2268000.0
785;2026-05-01;202605;2026;5;1.01.001;CC4001;58968000.0
786;2026-05-01;202605;2026;5;1.01.002;CC4001;20358000.0
787;2026-05-01;202605;2026;5;1.01.003;CC4001;5335200.0
788;2026-05-01;202605;2026;5;1.02.001;CC4001;1684800.0
789;2026-05-01;202605;2026;5;2.01.001;CC3001;594000.0
790;2026-05-01;202605;2026;5;2.02.001;CC4001;345600.0
791;2026-05-01;202605;2026;5;3.01.001;CC1001;58590000.0
792;2026-05-01;202605;2026;5;3.02.001;CC1002;4536000.0
793;2026-05-01;202605;2026;5;3.02.001;CC1003;4536000.0
794;2026-05-01;202605;2026;5;3.03.001;CC1002;1228500.0
795;2026-05-01;202605;2026;5;3.03.001;CC1003;1228500.0
796;2026-05-01;202605;2026;5;3.03.001;CC1005;1228500.0
797;2026-05-01;202605;2026;5;3.04.001;CC1004;2740500.0
798;2026-05-01;202605;2026;5;3.05.001;CC1005;1852200.0
799;2026-05-01;202605;2026;5;3.06.001;CC1002;1181250.0
800;2026-05-01;202605;2026;5;3.06.001;CC1003;1181250.0
801;2026-05-01;202605;2026;5;4.01.001;CC2001;4630500.0
802;2026-05-01;202605;2026;5;4.01.002;CC2001;1795500.0
803;2026-05-01;202605;2026;5;4.02.001;CC2002;702000.0
804;2026-05-01;202605;2026;5;4.03.001;CC3001;1242000.0
805;2026-05-01;202605;2026;5;4.04.001;CC3002;486000.0
806;2026-05-01;202605;2026;5;4.05.001;CC1001;151200.0
807;2026-05-01;202605;2026;5;4.05.001;CC3001;151200.0
808;2026-05-01;202605;2026;5;4.06.001;CC4001;410400.0
809;2026-05-01;202605;2026;5;5.01.001;CC3001;918000.0
810;2026-05-01;202605;2026;5;5.02.001;CC3001;734400.0
811;2026-05-01;202605;2026;5;5.03.001;CC3001;205200.0
812;2026-05-01;202605;2026;5;6.01.001;CC3001;2268000.0
813;2026-06-01;202606;2026;6;1.01.001;CC4001;70308000.0
814;2026-06-01;202606;2026;6;1.01.002;CC4001;24273000.0
815;2026-06-01;202606;2026;6;1.01.003;CC4001;6361200.0
816;2026-06-01;202606;2026;6;1.02.001;CC4001;2008800.0
817;2026-06-01;202606;2026;6;2.01.001;CC3001;594000.0
818;2026-06-01;202606;2026;6;2.02.001;CC4001;345600.0
819;2026-06-01;202606;2026;6;3.01.001;CC1001;55242000.0
820;2026-06-01;202606;2026;6;3.02.001;CC1002;4276800.0
821;2026-06-01;202606;2026;6;3.02.001;CC1003;4276800.0
822;2026-06-01;202606;2026;6;3.03.001;CC1002;1158300.0
823;2026-06-01;202606;2026;6;3.03.001;CC1003;1158300.0
824;2026-06-01;202606;2026;6;3.03.001;CC1005;1158300.0
825;2026-06-01;202606;2026;6;3.04.001;CC1004;2583900.0
826;2026-06-01;202606;2026;6;3.05.001;CC1005;1746360.0
827;2026-06-01;202606;2026;6;3.06.001;CC1002;1113750.0
828;2026-06-01;202606;2026;6;3.06.001;CC1003;1113750.0
829;2026-06-01;202606;2026;6;4.01.001;CC2001;4365900.0
830;2026-06-01;202606;2026;6;4.01.002;CC2001;1692900.0
831;2026-06-01;202606;2026;6;4.02.001;CC2002;702000.0
